,dp_id,MJD
3407,ADP.2020-03-16T01:25:54.718,58923.09831143
3408,ADP.2020-03-16T01:25:54.746,58923.11048689
3409,ADP.2020-06-09T08:19:01.761,58132.010621557
3410,ADP.2020-06-09T09:18:22.671,58199.004741488
3411,ADP.2020-06-09T09:44:09.209,58217.000336475
3412,ADP.2020-03-16T01:25:54.630,58923.06215399
3413,ADP.2020-03-16T01:25:54.646,58923.0687275
3414,ADP.2020-03-16T01:25:54.658,58923.07365833
3415,ADP.2020-03-16T01:25:54.670,58923.07858869
3416,ADP.2020-03-16T01:25:54.672,58923.07941096
3417,ADP.2020-03-16T01:25:54.696,58923.08927181
3418,ADP.2020-06-09T08:19:01.870,58133.011184901
3419,ADP.2020-06-09T14:14:35.643,57874.023005597
3420,ADP.2020-06-09T15:05:31.080,57879.964345073
3421,ADP.2020-06-09T16:26:09.960,57962.410249565
3422,ADP.2020-06-09T16:59:59.295,57974.369753832
3423,ADP.2020-06-09T16:59:59.628,57980.404215495
3424,ADP.2020-06-09T14:02:50.592,57844.013525821
3425,ADP.2020-06-09T14:14:31.388,57846.023773578
3426,ADP.2020-06-09T14:14:32.505,57853.999992973
3427,ADP.2020-06-09T15:05:30.001,57875.989468195
3428,ADP.2020-06-09T17:47:32.760,58022.198978824
3429,ADP.2020-06-09T18:58:41.065,58104.062834483
3430,ADP.2020-03-16T01:25:54.590,58923.04651816
3431,ADP.2020-03-16T01:25:54.596,58923.04880973
3432,ADP.2020-03-16T01:25:54.598,58923.04957273
3433,ADP.2020-03-16T01:25:54.642,58923.06708447
3434,ADP.2020-03-16T01:25:54.648,58923.06954942
3435,ADP.2020-03-16T01:25:54.668,58923.07776712
3436,ADP.2020-03-16T01:25:54.576,58923.04115837
3437,ADP.2020-03-16T01:25:54.610,58923.05415609
3438,ADP.2020-03-16T01:25:54.634,58923.06379806
3439,ADP.2020-03-16T01:25:54.704,58923.09257095
3440,ADP.2020-03-16T01:25:54.712,58923.09585018
3441,ADP.2020-03-16T01:25:54.714,58923.0966684
3442,ADP.2020-06-09T09:44:10.154,58225.993346055
3443,ADP.2020-06-09T17:00:01.182,57992.391256089
3444,ADP.2020-06-09T17:47:31.964,58017.298467638
3445,ADP.2020-06-09T18:58:41.273,58105.011753588
3446,ADP.2020-06-16T14:33:54.502,58136.039796074
3447,ADP.2020-06-16T14:33:54.714,58138.011789232
3448,ADP.2020-03-16T01:25:54.534,58923.02510551
3449,ADP.2020-03-16T01:25:54.570,58923.03886797
3450,ADP.2020-03-16T01:25:54.580,58923.04268659
3451,ADP.2020-03-16T01:25:54.620,58923.05804485
3452,ADP.2020-03-16T01:25:54.688,58923.08598447
3453,ADP.2020-03-16T01:25:54.706,58923.09339206
3454,ADP.2020-06-09T18:27:13.303,58072.152307386
3455,ADP.2020-06-09T18:58:42.137,58109.033085527
3456,ADP.2020-06-09T18:58:42.196,58110.10545029
3457,ADP.2020-06-16T14:33:55.341,58148.05052981
3458,ADP.2020-06-09T17:00:00.296,57985.385788199
3459,ADP.2020-06-09T17:47:30.653,58004.317545021
3460,ADP.2020-06-09T17:47:31.015,58007.37517078
3461,ADP.2020-06-09T17:47:31.675,58013.268864571
3462,ADP.2020-06-09T18:58:41.758,58107.039427374
3463,ADP.2020-08-10T12:52:39.224,52587.36418451
3464,ADP.2020-03-16T01:25:54.742,58923.10872869
3465,ADP.2020-06-09T08:41:12.061,58160.079136214
3466,ADP.2020-06-09T17:00:00.652,57987.40854083
3467,ADP.2020-06-09T17:00:00.761,57988.378488345
3468,ADP.2020-06-09T17:47:31.790,58016.354107349
3469,ADP.2020-06-09T18:58:42.412,58111.220628905
3470,ADP.2020-03-16T01:25:54.720,58923.09913254
3471,ADP.2020-06-09T08:19:01.304,58128.013952569
3472,ADP.2020-06-09T08:19:01.945,58134.050909068
3473,ADP.2020-06-09T08:41:12.291,58161.157647055
3474,ADP.2020-06-09T09:18:21.391,58179.036756559
3475,ADP.2020-06-09T09:18:21.941,58190.989028367
3476,ADP.2020-03-16T01:25:54.698,58923.09010484
3477,ADP.2020-06-09T08:41:13.940,58172.220517749
3478,ADP.2020-06-09T09:18:21.242,58181.024459247
3479,ADP.2020-06-09T09:18:21.777,58189.012510969
3480,ADP.2020-06-09T09:18:22.226,58195.012138521
3481,ADP.2020-06-09T09:18:23.516,58209.0065734
3482,ADP.2020-06-16T14:33:55.068,58147.084655151
3483,ADP.2020-06-16T14:33:55.391,58148.060958039
3484,ADP.2020-08-10T11:57:24.219,52554.40574018
3485,ADP.2021-10-04T09:51:53.383,52293.13551342
3486,ADP.2021-09-19T08:30:43.440,58178.057948372
3487,ADP.2020-06-16T14:33:55.813,58150.17632841
3488,ADP.2020-06-16T15:47:35.584,58034.193371689
3489,ADP.2020-06-16T15:47:36.015,58044.187638142
3490,ADP.2020-06-16T15:47:36.270,58045.254445277
3491,ADP.2020-08-10T12:52:39.128,52587.36666076
3492,ADP.2020-08-10T12:52:39.166,52587.36938549
3493,ADP.2020-06-16T14:33:54.583,58137.010060477
3494,ADP.2020-06-16T15:47:36.073,58044.177429927
3495,ADP.2020-08-10T11:57:24.222,52554.40701418
3496,ADP.2020-08-10T14:40:18.900,52427.94918698
3497,ADP.2021-10-04T09:28:16.961,52290.20801182
3498,ADP.2020-03-16T01:25:54.730,58923.10345003
3499,ADP.2020-06-09T08:19:00.351,58120.152366475
3500,ADP.2020-06-09T08:41:13.312,58170.222347687
3501,ADP.2020-06-09T08:41:14.346,58177.03707301
3502,ADP.2020-06-09T09:18:21.597,58187.103908317
3503,ADP.2020-06-09T14:14:31.542,57848.006579839
3504,ADP.2018-05-05T01:06:09.239,58241.96076986
3505,ADP.2018-05-05T01:06:09.293,58241.96685827
3506,ADP.2018-05-05T01:06:09.321,58241.96993633
3507,ADP.2018-05-06T01:05:41.389,58242.96197362
3508,ADP.2018-05-07T01:07:39.969,58243.9660703
3509,ADP.2018-11-19T01:15:09.678,58440.18397426
3510,ADP.2020-06-09T09:44:08.881,58215.101968253
3511,ADP.2020-06-09T14:14:34.344,57867.982960631
3512,ADP.2020-06-09T17:00:00.173,57984.398806798
3513,ADP.2020-06-09T17:00:00.430,57986.408202176
3514,ADP.2020-06-09T17:47:31.354,58012.35983288
3515,ADP.2020-06-09T18:58:41.536,58107.049178811
3516,ADP.2020-08-12T07:03:48.085,52277.27517533
3517,ADP.2018-11-19T01:15:09.684,58440.1881702
3518,ADP.2018-12-16T01:14:06.453,58467.24042795
3519,ADP.2018-12-18T01:19:52.575,58469.22576923
3520,ADP.2019-01-22T01:15:12.551,58503.15584108
3521,ADP.2019-02-12T01:20:25.999,58525.02339149
3522,ADP.2019-02-12T01:20:26.069,58525.03853623
3523,ADP.2020-06-09T09:44:09.856,58223.011321375
3524,ADP.2020-06-09T16:59:58.997,57972.376450999
3525,ADP.2020-06-09T17:00:00.125,57983.352461385
3526,ADP.2020-06-09T17:47:33.284,58027.270828824
3527,ADP.2020-06-09T18:16:37.155,58028.21170858
3528,ADP.2020-06-16T15:47:37.045,58051.156068727
3529,ADP.2020-06-16T14:33:54.894,58139.017268846
3530,ADP.2020-06-16T15:47:36.552,58048.186775385
3531,ADP.2020-06-16T15:47:37.596,58033.194161072
3532,ADP.2020-10-30T13:43:22.777,58001.254165486
3533,ADP.2021-10-04T09:51:52.838,52293.18666751
3534,ADP.2020-06-09T14:14:32.611,57855.968847084
3535,ADP.2020-06-09T14:14:35.095,57871.984239275
3536,ADP.2020-06-09T16:59:58.769,57971.357709744
3537,ADP.2020-06-09T17:47:31.483,58013.282142229
3538,ADP.2020-06-09T17:47:32.557,58020.378439263
3539,ADP.2020-06-09T17:47:33.011,58025.25636341
3540,ADP.2019-02-12T01:20:26.071,58525.03925884
3541,ADP.2019-02-12T01:20:26.107,58525.05223194
3542,ADP.2019-02-12T01:20:26.131,58525.06087728
3543,ADP.2019-02-12T01:20:26.137,58525.06305482
3544,ADP.2019-02-12T01:20:26.193,58525.08322054
3545,ADP.2019-02-12T01:20:26.235,58525.09836332
3546,ADP.2019-02-12T01:20:26.249,58525.10339736
3547,ADP.2019-02-12T01:20:26.267,58525.1098823
3548,ADP.2019-02-12T01:20:26.269,58525.11060201
3549,ADP.2019-02-12T01:20:26.273,58525.11204213
3550,ADP.2019-02-12T01:20:26.305,58525.12355833
3551,ADP.2019-02-12T01:20:26.345,58525.13797989
3552,ADP.2020-06-16T15:47:37.411,58057.291444923
3553,ADP.2020-08-10T14:40:19.060,52427.94553892
3554,ADP.2021-08-29T16:28:20.814,52539.33065746
3555,ADP.2021-09-19T07:59:03.294,58032.192068709
3556,ADP.2021-10-04T09:02:36.904,52289.10350543
3557,ADP.2021-10-04T09:51:53.094,52293.13427158
3558,ADP.2020-06-09T18:27:12.792,58067.224801376
3559,ADP.2020-06-09T18:27:13.128,58071.142446966
3560,ADP.2020-06-09T18:27:13.480,58074.089527924
3561,ADP.2020-06-09T18:27:13.615,58075.060130058
3562,ADP.2020-06-09T18:27:13.900,58076.133653913
3563,ADP.2020-06-09T18:58:40.833,58098.344451547
3564,ADP.2019-02-12T01:20:26.361,58525.14374233
3565,ADP.2019-02-12T01:20:26.413,58525.1581544
3566,ADP.2019-02-12T01:20:26.425,58525.16247151
3567,ADP.2019-02-12T01:20:26.427,58525.16318926
3568,ADP.2019-12-10T01:12:09.118,58826.32061904
3569,ADP.2019-12-10T01:12:09.132,58826.32943862
3570,ADP.2021-10-04T09:51:53.291,52293.13275546
3571,ADP.2020-06-16T15:47:38.145,58036.190145143
3572,ADP.2019-12-11T01:15:30.955,58827.10856031
3573,ADP.2019-12-11T01:15:30.957,58827.11030821
3574,ADP.2019-12-11T01:15:31.209,58827.25236773
3575,ADP.2019-12-11T01:15:31.227,58827.26188073
3576,ADP.2019-12-11T01:15:31.247,58827.27243627
3577,ADP.2019-12-11T01:15:31.249,58827.27349015
3578,ADP.2019-12-11T01:15:31.251,58827.27455421
3579,ADP.2019-12-11T01:15:31.267,58827.28300316
3580,ADP.2019-12-11T01:15:31.295,58827.29778347
3581,ADP.2019-12-11T01:15:31.297,58827.29883793
3582,ADP.2019-12-11T01:15:31.385,58827.309404
3583,ADP.2019-12-11T01:15:31.387,58827.31045718
3584,ADP.2019-12-12T01:18:50.975,58828.10207077
3585,ADP.2019-12-12T01:18:51.007,58828.11799651
3586,ADP.2019-12-12T01:18:51.013,58828.12098278
3587,ADP.2019-12-12T01:18:51.303,58828.26538099
3588,ADP.2019-12-12T01:18:51.323,58828.27534611
3589,ADP.2019-12-12T01:18:51.369,58828.29825139
3590,ADP.2019-12-12T01:18:51.375,58828.30123744
3591,ADP.2019-12-12T01:18:51.383,58828.30521948
3592,ADP.2019-12-12T01:18:51.415,58828.32115727
3593,ADP.2019-12-13T01:15:33.625,58829.11143451
3594,ADP.2019-12-13T01:15:33.847,58829.22508008
3595,ADP.2019-12-13T01:15:33.863,58829.23304301
3596,ADP.2019-12-13T01:15:33.865,58829.23403832
3597,ADP.2019-12-13T01:15:33.891,58829.24698972
3598,ADP.2019-12-13T01:15:33.949,58829.27586711
3599,ADP.2019-12-13T01:15:33.985,58829.29379726
3600,ADP.2019-12-13T01:15:34.009,58829.30575139
3601,ADP.2019-12-13T01:15:34.011,58829.30674704
3602,ADP.2019-12-13T01:15:34.013,58829.30774224
3603,ADP.2020-02-26T01:17:02.355,58904.02918607
3604,ADP.2020-02-26T01:17:02.395,58904.04626908
3605,ADP.2020-02-26T01:17:02.401,58904.04881551
3606,ADP.2020-02-26T01:17:02.419,58904.05651224
3607,ADP.2020-02-26T01:17:02.429,58904.06080611
3608,ADP.2020-02-26T01:17:02.469,58904.0785196
3609,ADP.2020-02-27T01:18:44.947,58905.008145
3610,ADP.2020-02-27T01:18:44.965,58905.01461549
3611,ADP.2020-02-27T01:18:44.983,58905.02229068
3612,ADP.2020-02-27T01:18:44.989,58905.02446488
3613,ADP.2020-02-27T01:18:45.011,58905.03258986
3614,ADP.2020-02-27T01:18:45.023,58905.03834226
3615,ADP.2020-02-27T01:18:45.087,58905.0629259
3616,ADP.2020-02-27T01:18:45.093,58905.06518239
3617,ADP.2020-02-27T01:18:45.103,58905.06966192
3618,ADP.2020-02-27T01:18:45.129,58905.07945343
3619,ADP.2020-02-28T01:15:41.325,58906.00270438
3620,ADP.2020-02-28T01:15:41.337,58906.00701006
3621,ADP.2020-02-28T01:15:41.355,58906.01346828
3622,ADP.2020-02-28T01:15:41.371,58906.02019296
3623,ADP.2020-02-28T01:15:41.389,58906.02665107
3624,ADP.2020-02-28T01:15:41.409,58906.03382705
3625,ADP.2020-02-28T01:15:41.431,58906.04172065
3626,ADP.2020-02-28T01:15:41.461,58906.0524959
3627,ADP.2020-02-28T01:15:41.463,58906.053214
3628,ADP.2020-02-28T01:15:41.465,58906.05393128
3629,ADP.2020-02-28T01:15:41.467,58906.0546488
3630,ADP.2020-02-28T01:15:41.479,58906.05895472
3631,ADP.2020-02-28T01:15:41.505,58906.06829459
3632,ADP.2020-03-01T01:13:32.027,58908.01620666
3633,ADP.2020-03-01T01:13:32.043,58908.02195558
3634,ADP.2020-03-01T01:13:32.045,58908.02267565
3635,ADP.2020-03-01T01:13:32.057,58908.02697892
3636,ADP.2020-03-01T01:13:32.083,58908.03631925
3637,ADP.2020-03-01T01:13:32.147,58908.05928241
3638,ADP.2020-03-02T01:13:46.577,58909.04078689
3639,ADP.2020-03-02T01:13:46.581,58909.04224507
3640,ADP.2020-03-02T01:13:46.613,58909.05390014
3641,ADP.2020-03-02T01:13:46.639,58909.06334615
3642,ADP.2020-03-02T01:13:46.641,58909.06407386
3643,ADP.2020-03-14T01:39:57.571,58921.03262991
3644,ADP.2020-03-14T01:39:57.599,58921.04332448
3645,ADP.2020-03-14T01:39:57.641,58921.05944691
3646,ADP.2020-03-14T01:39:57.659,58921.06684292
3647,ADP.2020-03-14T01:39:57.689,58921.07916953
3648,ADP.2020-03-14T01:39:57.729,58921.09561674
3649,ADP.2020-03-14T01:39:57.739,58921.09991073
3650,ADP.2020-03-14T01:39:57.749,58921.10430878
3651,ADP.2020-03-14T01:39:57.769,58921.11310475
3652,ADP.2020-03-14T01:39:57.771,58921.11398396
3653,ADP.2020-03-15T01:34:34.155,58922.04882206
3654,ADP.2020-03-15T01:34:34.161,58922.05111374
3655,ADP.2020-03-15T01:34:34.163,58922.0518779
3656,ADP.2020-03-15T01:34:34.173,58922.05569918
3657,ADP.2020-03-15T01:34:34.261,58922.09158821
3658,ADP.2020-03-15T01:34:34.283,58922.10092854
3659,ADP.2020-03-16T01:25:54.546,58923.02968829
3660,ADP.2020-03-16T01:25:54.574,58923.04039456
3661,ADP.2020-03-16T01:25:54.578,58923.04192324
3662,ADP.2020-03-16T01:25:54.612,58923.05491979
3663,ADP.2020-03-16T01:25:54.622,58923.05886642
3664,ADP.2020-03-16T01:25:54.624,58923.0596917
3665,ADP.2020-03-16T01:25:54.636,58923.06461894
3666,ADP.2020-03-16T01:25:54.640,58923.06626255
3667,ADP.2020-03-16T01:25:54.654,58923.07201587
3668,ADP.2020-03-16T01:25:54.660,58923.07448071
3669,ADP.2020-03-16T01:25:54.702,58923.09174938
3670,ADP.2020-03-16T01:25:54.708,58923.09421537
3671,ADP.2020-03-16T01:25:54.726,58923.10169171
3672,ADP.2020-03-16T01:25:54.732,58923.10432948
3673,ADP.2020-06-09T08:19:01.037,58124.125778626
3674,ADP.2020-06-09T08:41:13.998,58174.126222298
3675,ADP.2020-06-09T09:18:22.455,58197.011383465
3676,ADP.2020-06-09T14:14:32.688,57855.973052976
3677,ADP.2020-06-09T14:14:33.555,57863.992102521
3678,ADP.2020-06-09T16:59:58.549,57968.385138104
3679,ADP.2020-06-09T16:59:59.920,57982.409983987
3680,ADP.2020-06-09T17:00:00.905,57989.393658599
3681,ADP.2020-06-09T17:00:01.032,57991.395989353
3682,ADP.2020-06-09T18:27:12.213,58060.349847598
3683,ADP.2020-06-09T18:27:12.354,58061.333708997
3684,ADP.2020-06-09T18:27:13.353,58073.343403269
3685,ADP.2020-06-09T18:27:14.996,58081.068906183
3686,ADP.2020-06-09T18:58:40.720,58096.283937764
3687,ADP.2020-06-09T18:58:42.010,58108.338820112
3688,ADP.2020-06-09T18:58:42.755,58117.053827034
3689,ADP.2020-06-16T15:47:35.759,58039.341100227
3690,ADP.2020-06-16T15:47:36.757,58049.158199366
3691,ADP.2020-06-16T15:47:37.538,58058.334390729
3692,ADP.2021-10-04T09:28:17.137,52290.20607272
