Station:;lsc;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;
;;;;;;;;;;;;
date;[Min]VV;[Avg]VV;[Max]VV;[data%]VV;[Min]DV;[Avg]DV;[Max]DV;[data%]DV;[Min]RS2;[Avg]RS2;[Max]RS2;[data%]RS2
2017-04-03;0.00;1.55;5.39;100.00;-129.34;230.66;230.66;100.00;0.00;227.72;943.00;100.00
2017-04-04;0.00;1.38;6.44;100.00;124.87;124.87;124.87;100.00;0.00;147.37;1073.00;100.00
2017-04-05;0.00;1.19;6.63;100.00;-98.41;261.59;261.59;100.00;0.00;243.22;847.00;100.00
2017-04-06;0.00;1.34;5.91;100.00;-94.99;265.01;265.01;100.00;0.00;149.95;1190.00;100.00
2017-04-07;0.00;1.74;5.18;100.00;-13.73;346.27;346.27;100.00;0.00;239.34;843.00;100.00
2017-04-08;0.00;1.93;6.98;100.00;9.36;9.36;9.36;100.00;0.00;209.64;1085.00;100.00
2017-04-09;0.00;1.71;5.89;100.00;66.62;66.62;66.62;100.00;0.00;241.69;844.00;100.00
2017-04-10;0.00;1.43;4.93;100.00;-16.42;343.58;343.58;100.00;0.00;240.18;840.00;100.00
2017-04-11;0.00;1.40;5.35;100.00;-56.26;303.74;303.74;100.00;0.00;227.93;1114.00;100.00
2017-04-12;0.00;1.27;5.06;100.00;-68.18;291.82;291.82;100.00;0.00;221.39;1042.00;100.00
2017-04-13;0.00;1.68;6.58;100.00;42.79;42.79;42.79;100.00;0.00;227.83;803.00;100.00
2017-04-14;0.00;1.98;5.77;100.00;44.58;44.58;44.58;100.00;0.00;225.75;837.00;100.00
2017-04-15;0.00;1.69;6.90;100.00;53.15;53.15;53.15;100.00;0.00;193.43;1164.00;100.00
2017-04-16;0.00;1.38;6.38;100.00;-60.68;299.32;299.32;100.00;0.00;108.39;763.70;100.00
2017-04-17;0.00;0.98;4.49;100.00;-70.20;289.80;289.80;100.00;0.00;62.77;622.90;100.00
2017-04-18;0.00;1.34;6.19;100.00;-15.17;344.83;344.83;100.00;0.00;207.31;772.70;100.00
2017-04-19;0.00;1.66;5.92;100.00;-54.01;306.00;306.00;100.00;0.00;206.87;750.50;100.00
2017-04-20;0.00;1.72;5.69;100.00;48.43;48.43;48.43;100.00;0.00;201.18;843.00;100.00
2017-04-21;0.00;1.28;4.66;100.00;-21.58;338.42;338.42;100.00;0.00;212.46;760.60;100.00
2017-04-22;0.00;1.51;5.10;100.00;-123.63;236.37;236.37;100.00;0.00;210.44;792.90;100.00
2017-04-23;0.00;1.34;4.42;100.00;5.29;5.29;5.29;100.00;0.00;200.30;757.80;100.00
2017-04-24;0.00;1.56;4.99;100.00;23.97;23.97;23.97;100.00;0.00;208.76;762.60;100.00
2017-04-25;0.00;1.78;4.56;100.00;51.92;51.92;51.92;100.00;0.00;210.85;766.90;100.00
2017-04-26;0.00;1.32;4.42;100.00;87.74;87.74;87.74;100.00;0.00;210.91;768.60;100.00
2017-04-27;0.00;1.65;6.28;100.00;-141.95;218.06;218.06;100.00;0.00;201.67;757.30;100.00
2017-04-28;0.00;1.11;3.82;100.00;-178.71;181.29;181.29;100.00;0.00;77.71;371.60;100.00
2017-04-29;0.00;1.16;5.01;100.00;-86.80;273.20;273.20;100.00;0.00;70.73;702.50;100.00
2017-04-30;0.00;1.18;4.45;100.00;-110.78;249.23;249.23;100.00;0.00;79.33;848.00;100.00
2017-05-01;0.00;1.31;6.25;100.00;-70.70;289.30;289.30;100.00;0.00;69.26;791.20;100.00
2017-05-02;0.00;1.77;6.30;100.00;41.44;41.44;41.44;100.00;0.00;188.15;715.30;100.00
2017-05-03;0.00;1.28;4.68;100.00;-118.24;241.76;241.76;100.00;0.00;182.02;814.00;100.00
2017-05-04;0.00;1.12;6.20;100.00;-99.41;260.59;260.59;100.00;0.00;99.58;984.00;100.00
2017-05-05;0.00;1.01;3.83;100.00;-115.03;244.97;244.97;100.00;0.00;41.21;219.50;100.00
2017-05-06;0.00;1.54;7.23;100.00;-53.26;306.74;306.74;100.00;0.00;129.79;809.00;100.00
2017-05-07;0.00;2.00;5.96;100.00;91.06;91.06;91.06;100.00;0.00;117.12;918.00;100.00
2017-05-08;0.00;1.95;5.30;100.00;45.34;45.34;45.34;100.00;0.00;171.18;737.80;100.00
2017-05-09;0.00;1.22;5.88;100.00;70.63;70.63;70.63;100.00;0.00;75.05;481.00;100.00
2017-05-10;0.00;2.48;7.73;100.00;50.34;50.34;50.34;100.00;0.00;152.90;835.00;100.00
2017-05-11;0.00;2.05;9.84;100.00;57.32;57.32;57.32;100.00;0.00;22.53;241.50;100.00
2017-05-12;0.00;3.47;9.45;100.00;77.89;77.89;77.89;100.00;0.00;24.82;191.00;100.00
2017-05-13;0.00;1.84;6.46;100.00;-103.54;256.46;256.46;100.00;0.00;177.67;665.90;100.00
2017-05-14;0.00;1.61;8.29;100.00;44.28;44.28;44.28;100.00;0.00;121.77;744.80;100.00
2017-05-15;0.00;1.27;5.23;100.00;18.34;18.34;18.34;100.00;0.00;113.47;821.00;100.00
2017-05-16;0.00;0.92;3.49;100.00;-56.39;303.61;303.61;100.00;0.00;56.00;400.30;100.00
2017-05-17;0.00;1.27;4.89;100.00;-56.59;303.41;303.41;100.00;0.00;93.64;956.00;100.00
2017-05-18;0.00;2.31;8.27;100.00;100.23;100.23;100.23;100.00;0.00;92.83;982.00;100.00
